"fit_id","seed","objective","matched","ari","iterations","last_moves","selected"
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",82,28.2829858134301,122,0.58703181511815,4,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",83,28.3355112220331,129,0.754361761598834,4,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",84,28.3551038337232,114,0.421395608555237,2,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",85,28.2774781494129,121,0.564825417741791,5,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",86,28.2774781494129,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",87,28.3215446513545,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",88,28.3255106308531,130,0.77996430590564,3,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",89,28.335511222033,129,0.754361761598834,3,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",90,28.3215446513545,131,0.805989846809123,6,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",91,28.3718300869495,109,0.331491360187137,4,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",92,29.3662295928683,73,-0.00375575230483251,3,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",93,28.3718300869496,109,0.331491360187137,4,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",94,28.2774781494128,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",95,28.2627687300656,123,0.609691204220982,3,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",96,28.3693044675443,110,0.348597497113627,3,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",97,28.3215446513545,131,0.805989846809123,4,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",98,28.3551038337233,114,0.421395608555237,3,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",99,28.3481852967118,124,0.63270356579792,3,0,FALSE
"predict__phon__omit_four_labels__equal_features__sqrt_hamming__energy",100,28.3215446513545,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",1,29.4930447819741,117,0.480247021409278,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",2,29.3877274921603,128,0.729193117314019,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",3,29.3904645839992,130,0.77996430590564,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",4,29.3904645839992,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",5,29.3799982081518,123,0.60966276179142,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",6,29.4130878295894,127,0.704424255453394,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",7,29.3904645839992,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",8,29.3904645839992,130,0.77996430590564,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",9,29.4583206254536,111,0.366128962429392,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",10,29.3824222627268,124,0.632718165357138,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",11,30.3220268712693,84,0.0402899622461778,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",12,29.3987691093542,129,0.754358506849612,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",13,29.8577234346212,121,0.564790821368477,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",14,29.3667907337972,123,0.609691204220982,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",15,30.3765938874832,70,-0.00684631542994675,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",16,29.4130878295894,127,0.704424255453394,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",17,29.3877274921602,128,0.729193117314019,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",18,29.398161229592,127,0.704430130020303,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",19,29.3877274921603,128,0.729193117314019,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",20,29.3912349026142,126,0.680101952432046,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",21,29.8577234346212,121,0.564790821368477,6,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",22,29.4618850607476,109,0.331491360187137,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",23,29.3904645839992,130,0.77996430590564,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",24,29.4049284338697,128,0.729193117314019,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",25,29.3904645839992,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",26,29.3773661295204,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",27,29.4130878295895,127,0.704424255453394,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",28,29.3799982081518,123,0.60966276179142,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",29,29.4872836969064,116,0.460164608685144,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",30,29.4130878295894,127,0.704424255453394,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",31,29.5014696543046,113,0.402400421441275,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",32,29.3912349026142,126,0.680101952432046,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",33,29.3934953643265,125,0.656197929187377,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",34,29.3799982081517,123,0.60966276179142,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",35,29.3904645839992,130,0.77996430590564,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",36,29.4838242540087,111,0.366049191366264,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",37,29.3773661295203,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",38,29.3904645839992,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",39,29.4130878295894,127,0.704424255453394,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",40,29.3904645839992,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",41,29.508023106385,116,0.460114543894976,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",42,29.4529942476132,112,0.384085714474941,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",43,29.4104469393979,126,0.680093474987822,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",44,29.3821741798681,122,0.58703181511815,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",45,29.5083342511725,119,0.521651763908076,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",46,29.4296952893273,124,0.63270356579792,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",47,29.3877274921603,128,0.729193117314019,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",48,29.5170463843522,120,0.543013385467406,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",49,29.4130878295894,127,0.704424255453394,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",50,29.3934953643266,125,0.656197929187377,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",51,29.5140925378791,116,0.460114543894976,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",52,29.3799982081518,123,0.60966276179142,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",53,29.3904645839992,130,0.77996430590564,6,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",54,29.3987691093541,129,0.754358506849612,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",55,29.3667907337972,123,0.609691204220982,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",56,30.320936164481,87,0.0612616688027014,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",57,29.4130878295894,127,0.704424255453394,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",58,29.3799982081518,123,0.60966276179142,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",59,29.4993264228299,119,0.521734141367742,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",60,29.508023106385,116,0.460114543894976,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",61,29.4959248825535,119,0.521686619373246,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",62,29.3934953643265,125,0.656197929187377,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",63,29.3799982081518,123,0.60966276179142,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",64,29.3923581434892,128,0.729182352662061,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",65,29.3904645839992,130,0.77996430590564,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",66,29.5080231063851,116,0.460114543894976,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",67,29.3824222627269,124,0.632718165357138,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",68,29.5068347634133,112,0.384012280756717,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",69,29.3799982081518,123,0.60966276179142,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",70,29.8577234346211,121,0.564790821368477,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",71,29.3987691093542,129,0.754358506849612,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",72,29.4993264228299,119,0.521734141367742,6,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",73,29.3904645839992,130,0.77996430590564,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",74,29.3667907337972,123,0.609691204220982,2,0,TRUE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",75,30.3081763865729,85,0.0468369869846401,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",76,29.3877274921602,128,0.729193117314019,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",77,29.3799982081518,123,0.60966276179142,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",78,29.3904645839992,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",79,29.410446939398,126,0.680093474987822,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",80,29.7019950989571,127,0.704479075664942,7,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",81,29.3711082037724,124,0.632742495376833,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",82,29.3799982081518,123,0.60966276179142,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",83,29.3923581434893,128,0.729182352662061,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",84,29.3667907337973,123,0.609691204220982,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",85,29.3841562138062,122,0.58703181511815,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",86,29.433386576297,123,0.609644659905124,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",87,29.3904645839992,130,0.77996430590564,7,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",88,29.3904645839992,130,0.77996430590564,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",89,29.3923581434893,128,0.729182352662061,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",90,29.4891479558217,110,0.348511207662976,6,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",91,29.8577234346211,121,0.564790821368477,6,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",92,29.4891479558217,110,0.348511207662976,7,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",93,30.315216570401,80,0.0185363647909763,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",94,29.3799982081518,123,0.60966276179142,5,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",95,29.3911641253412,127,0.704443836435021,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",96,29.4601261489562,111,0.366128962429392,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",97,29.3904645839992,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",98,29.3667907337972,123,0.609691204220982,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",99,29.4130878295894,127,0.704424255453394,3,0,FALSE
"predict__phon__omit_four_labels__equal_domains__sqrt_hamming__energy",100,29.3904645839992,130,0.77996430590564,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",1,28.4513338605958,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",2,28.4378684156136,125,0.656232090438534,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",3,28.4960990399558,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",4,28.4960990399558,131,0.805989846809123,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",5,28.4513338605959,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",6,28.529553520776,125,0.656186540594849,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",7,28.5000953070857,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",8,28.4960990399558,131,0.805989846809123,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",9,28.4513338605961,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",10,28.4513338605958,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",11,28.4513338605958,121,0.564825417741791,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",12,28.496099039956,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",13,28.4960990399558,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",14,28.4361520220241,123,0.609691204220982,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",15,28.5472534229386,109,0.331491360187137,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",16,28.4569976663228,122,0.58703181511815,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",17,28.4316904400816,124,0.632758308161156,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",18,28.4316904400815,124,0.632758308161156,2,0,TRUE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",19,28.4417265718217,124,0.632742495376833,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",20,28.4972133291173,126,0.680101952432046,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",21,29.3932639622674,100,0.196010109465493,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",22,28.5524403807605,110,0.348597497113627,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",23,28.4960990399559,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",24,28.4891081696391,129,0.754373152541918,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",25,28.4960990399558,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",26,28.4513338605958,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",27,28.5062575173454,125,0.656197929187377,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",28,28.4513338605958,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",29,28.5544901537572,114,0.421274890962955,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",30,28.4513338605959,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",31,29.4819430077931,83,0.034148650963376,8,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",32,28.5030322411003,126,0.680109369827184,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",33,28.4513338605958,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",34,28.4513338605959,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",35,28.4960990399561,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",36,28.5506783913486,113,0.402467707359881,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",37,28.4513338605958,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",38,28.4316904400816,124,0.632758308161156,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",39,28.5289673581126,127,0.704424255453394,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",40,28.5000953070854,130,0.77996430590564,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",41,28.4513338605959,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",42,28.451333860596,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",43,28.6554015083681,121,0.564811003254715,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",44,28.4513338605959,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",45,28.5289673581126,127,0.704424255453394,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",46,28.5295535207759,125,0.656186540594849,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",47,28.4378684156136,125,0.656232090438534,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",48,28.633428863207,118,0.500714694507599,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",49,28.4960990399559,131,0.805989846809123,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",50,28.451333860596,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",51,28.5318971628635,126,0.680093474987822,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",52,28.4513338605958,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",53,28.4960990399558,131,0.805989846809123,6,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",54,28.4316904400817,124,0.632758308161156,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",55,28.4316904400817,124,0.632758308161156,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",56,28.4513338605959,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",57,28.5090679591156,126,0.680109369827184,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",58,28.4569976663227,122,0.58703181511815,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",59,28.6103365949455,122,0.587085155232524,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",60,28.5566085501939,112,0.384085714474941,6,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",61,28.5406462097504,115,0.440577612821402,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",62,28.4513338605958,121,0.564825417741791,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",63,28.4992067225072,125,0.656197929187377,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",64,28.4569976663228,122,0.58703181511815,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",65,28.4960990399559,131,0.805989846809123,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",66,28.6358781481599,117,0.480202261250161,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",67,28.4569976663227,122,0.58703181511815,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",68,29.6370739013188,90,0.0860267709348126,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",69,28.4513338605959,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",70,28.4960990399558,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",71,28.5132526746875,129,0.754358506849612,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",72,28.4513338605959,121,0.564825417741791,6,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",73,28.5015273235642,127,0.704436004353702,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",74,28.4361520220241,123,0.609691204220982,2,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",75,29.5952599362253,81,0.0231789778819185,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",76,28.4417265718216,124,0.632742495376833,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",77,28.4513338605959,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",78,28.4960990399558,131,0.805989846809123,6,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",79,28.506989595359,128,0.729182352662061,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",80,28.496099039956,131,0.805989846809123,12,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",81,28.4378684156135,125,0.656232090438534,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",82,28.4569976663227,122,0.58703181511815,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",83,28.4960990399559,131,0.805989846809123,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",84,28.5300282898879,114,0.421395608555237,2,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",85,28.4513338605958,121,0.564825417741791,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",86,28.4513338605959,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",87,28.4960990399559,131,0.805989846809123,5,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",88,28.5000953070854,130,0.77996430590564,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",89,28.5105717164043,129,0.754361761598834,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",90,28.4960990399559,131,0.805989846809123,6,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",91,28.5472534229387,109,0.331491360187137,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",92,29.5557895657745,73,-0.00375575230483251,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",93,28.5472534229388,109,0.331491360187137,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",94,28.4513338605958,121,0.564825417741791,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",95,28.4361520220242,123,0.609691204220982,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",96,28.544700822918,110,0.348597497113627,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",97,28.4960990399559,131,0.805989846809123,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",98,28.530028289888,114,0.421395608555237,3,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",99,28.5039598731066,126,0.680101952432046,4,0,FALSE
"predict__phon__omit_four_labels__unique_profiles__sqrt_hamming__energy",100,28.4960990399558,131,0.805989846809123,5,0,FALSE
"predict__sem__all_features__equal_features__sqrt_hamming__energy",1,28.5035648004119,90,0.0860540170647582,4,0,FALSE
"predict__sem__all_features__equal_features__sqrt_hamming__energy",2,27.5497135489338,130,0.77996940781764,3,0,FALSE
"predict__sem__all_features__equal_features__sqrt_hamming__energy",3,27.5497135489337,130,0.77996940781764,8,0,FALSE
"predict__sem__all_features__equal_features__sqrt_hamming__energy",4,27.9638623276553,117,0.480202261250161,5,0,FALSE
"predict__sem__all_features__equal_features__sqrt_hamming__energy",5,28.598302212249,82,0.0286894368793455,4,0,FALSE
