"spec_id","scope","feature_set","weighting","distance","method","k","max_k_examined","silhouette","ari"
"morph_only__equal_features__hamming__pam","domain_diagnostic","morph_only","equal_features","hamming","pam",8,8,0.274871927824879,0.1937453235909
"morph_only__equal_features__hamming__average","domain_diagnostic","morph_only","equal_features","hamming","average",2,8,0.393823030008025,0.680160222700603
"morph_only__equal_features__hamming__average","domain_diagnostic","morph_only","equal_features","hamming","average",3,8,0.36692238688385,0.582271612183609
"morph_only__equal_features__hamming__average","domain_diagnostic","morph_only","equal_features","hamming","average",4,8,0.3867533731855,0.514426049241824
"morph_only__equal_features__hamming__average","domain_diagnostic","morph_only","equal_features","hamming","average",5,8,0.360068819876122,0.501701001011137
"morph_only__equal_features__hamming__average","domain_diagnostic","morph_only","equal_features","hamming","average",6,8,0.364335581678666,0.467549201760358
"morph_only__equal_features__hamming__average","domain_diagnostic","morph_only","equal_features","hamming","average",7,8,0.357095222614908,0.297605790289979
"morph_only__equal_features__hamming__average","domain_diagnostic","morph_only","equal_features","hamming","average",8,8,0.359520795251425,0.295054632033869
"morph_only__equal_features__jaccard__pam","domain_diagnostic","morph_only","equal_features","jaccard","pam",2,8,0.22666642854016,0.656232090438534
"morph_only__equal_features__jaccard__pam","domain_diagnostic","morph_only","equal_features","jaccard","pam",3,8,0.235638590417837,0.44583907049046
"morph_only__equal_features__jaccard__pam","domain_diagnostic","morph_only","equal_features","jaccard","pam",4,8,0.214254834470579,0.364304017144826
"morph_only__equal_features__jaccard__pam","domain_diagnostic","morph_only","equal_features","jaccard","pam",5,8,0.205006478450878,0.297907463009787
"morph_only__equal_features__jaccard__pam","domain_diagnostic","morph_only","equal_features","jaccard","pam",6,8,0.211250155870183,0.232400305052741
"morph_only__equal_features__jaccard__pam","domain_diagnostic","morph_only","equal_features","jaccard","pam",7,8,0.232550871906695,0.201493605479659
"morph_only__equal_features__jaccard__pam","domain_diagnostic","morph_only","equal_features","jaccard","pam",8,8,0.256353171744326,0.192975718584915
"morph_only__equal_features__jaccard__average","domain_diagnostic","morph_only","equal_features","jaccard","average",2,8,0.175502543407742,-0.0015884264802913
"morph_only__equal_features__jaccard__average","domain_diagnostic","morph_only","equal_features","jaccard","average",3,8,0.161502995042033,-0.00445080937817974
"morph_only__equal_features__jaccard__average","domain_diagnostic","morph_only","equal_features","jaccard","average",4,8,0.226584050041204,0.631195960417051
"morph_only__equal_features__jaccard__average","domain_diagnostic","morph_only","equal_features","jaccard","average",5,8,0.249235756045173,0.473921989753808
"morph_only__equal_features__jaccard__average","domain_diagnostic","morph_only","equal_features","jaccard","average",6,8,0.251767496858395,0.445875855642108
"morph_only__equal_features__jaccard__average","domain_diagnostic","morph_only","equal_features","jaccard","average",7,8,0.235510572638635,0.445804149672188
"morph_only__equal_features__jaccard__average","domain_diagnostic","morph_only","equal_features","jaccard","average",8,8,0.219942245939198,0.446014700636225
"morph_only__idf_presence__jaccard__pam","domain_diagnostic","morph_only","idf_presence","jaccard","pam",2,8,0.140680165047548,0.632758308161156
"morph_only__idf_presence__jaccard__pam","domain_diagnostic","morph_only","idf_presence","jaccard","pam",3,8,0.150775504799906,0.419315854410152
"morph_only__idf_presence__jaccard__pam","domain_diagnostic","morph_only","idf_presence","jaccard","pam",4,8,0.161636792112802,0.351899454454592
"morph_only__idf_presence__jaccard__pam","domain_diagnostic","morph_only","idf_presence","jaccard","pam",5,8,0.166000762163564,0.34452180419273
"morph_only__idf_presence__jaccard__pam","domain_diagnostic","morph_only","idf_presence","jaccard","pam",6,8,0.142931502674729,0.239877538793233
"morph_only__idf_presence__jaccard__pam","domain_diagnostic","morph_only","idf_presence","jaccard","pam",7,8,0.149547061989672,0.163896383969255
"morph_only__idf_presence__jaccard__pam","domain_diagnostic","morph_only","idf_presence","jaccard","pam",8,8,0.172242353644449,0.154508196344169
"morph_only__idf_presence__jaccard__average","domain_diagnostic","morph_only","idf_presence","jaccard","average",2,8,0.137523068486252,0.60970930179085
"morph_only__idf_presence__jaccard__average","domain_diagnostic","morph_only","idf_presence","jaccard","average",3,8,0.14368039587776,0.452213203186977
"morph_only__idf_presence__jaccard__average","domain_diagnostic","morph_only","idf_presence","jaccard","average",4,8,0.140003108927435,0.452186859561404
"morph_only__idf_presence__jaccard__average","domain_diagnostic","morph_only","idf_presence","jaccard","average",5,8,0.136430534525276,0.443988566074959
"morph_only__idf_presence__jaccard__average","domain_diagnostic","morph_only","idf_presence","jaccard","average",6,8,0.146579192231483,0.415089401583021
"morph_only__idf_presence__jaccard__average","domain_diagnostic","morph_only","idf_presence","jaccard","average",7,8,0.155706486743125,0.39719777108534
"morph_only__idf_presence__jaccard__average","domain_diagnostic","morph_only","idf_presence","jaccard","average",8,8,0.190222879915569,0.346154803657723
"morph_without_components__equal_features__sqrt_hamming__pam","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","pam",2,8,0.193029186536594,0.00982297692065968
"morph_without_components__equal_features__sqrt_hamming__pam","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","pam",3,8,0.286881512290195,0.337740511056791
"morph_without_components__equal_features__sqrt_hamming__pam","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","pam",4,8,0.271864594386256,0.256194728375763
"morph_without_components__equal_features__sqrt_hamming__pam","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","pam",5,8,0.297551389581936,0.271156687838592
"morph_without_components__equal_features__sqrt_hamming__pam","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","pam",6,8,0.29249132400542,0.252932713590084
"morph_without_components__equal_features__sqrt_hamming__pam","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","pam",7,8,0.324726839353781,0.221797303824764
"morph_without_components__equal_features__sqrt_hamming__pam","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","pam",8,8,0.326568521327114,0.178205561621437
"morph_without_components__equal_features__sqrt_hamming__average","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","average",2,8,0.324923357596888,0.680160222700603
"morph_without_components__equal_features__sqrt_hamming__average","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","average",3,8,0.284157309198234,0.537752018810407
"morph_without_components__equal_features__sqrt_hamming__average","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","average",4,8,0.275223767742624,0.519303648968488
"morph_without_components__equal_features__sqrt_hamming__average","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","average",5,8,0.276727469796657,0.495974316529329
"morph_without_components__equal_features__sqrt_hamming__average","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","average",6,8,0.306149269639469,0.326090273053635
"morph_without_components__equal_features__sqrt_hamming__average","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","average",7,8,0.294655026979862,0.325982895029098
"morph_without_components__equal_features__sqrt_hamming__average","domain_diagnostic","morph_without_components","equal_features","sqrt_hamming","average",8,8,0.306661617192305,0.282609010199607
"morph_without_components__equal_features__hamming__pam","domain_diagnostic","morph_without_components","equal_features","hamming","pam",2,8,0.488165662460338,0.587134380032653
"morph_without_components__equal_features__hamming__pam","domain_diagnostic","morph_without_components","equal_features","hamming","pam",3,8,0.426352553993234,0.337740511056791
"morph_without_components__equal_features__hamming__pam","domain_diagnostic","morph_without_components","equal_features","hamming","pam",4,8,0.430128322225599,0.339535937052253
"morph_without_components__equal_features__hamming__pam","domain_diagnostic","morph_without_components","equal_features","hamming","pam",5,8,0.416112365661559,0.271156687838592
"morph_without_components__equal_features__hamming__pam","domain_diagnostic","morph_without_components","equal_features","hamming","pam",6,8,0.401744704634615,0.217341662645103
"morph_without_components__equal_features__hamming__pam","domain_diagnostic","morph_without_components","equal_features","hamming","pam",7,8,0.41237417557417,0.181293109803947
"morph_without_components__equal_features__hamming__pam","domain_diagnostic","morph_without_components","equal_features","hamming","pam",8,8,0.420869647808324,0.187122753445118
"morph_without_components__equal_features__hamming__average","domain_diagnostic","morph_without_components","equal_features","hamming","average",2,8,0.498112645816958,0.680160222700603
"morph_without_components__equal_features__hamming__average","domain_diagnostic","morph_without_components","equal_features","hamming","average",3,8,0.429960672539564,0.537752018810407
"morph_without_components__equal_features__hamming__average","domain_diagnostic","morph_without_components","equal_features","hamming","average",4,8,0.409186070881534,0.519303648968488
"morph_without_components__equal_features__hamming__average","domain_diagnostic","morph_without_components","equal_features","hamming","average",5,8,0.408481085287191,0.495974316529329
"morph_without_components__equal_features__hamming__average","domain_diagnostic","morph_without_components","equal_features","hamming","average",6,8,0.427562314320375,0.326090273053635
"morph_without_components__equal_features__hamming__average","domain_diagnostic","morph_without_components","equal_features","hamming","average",7,8,0.404911082244289,0.325982895029098
"morph_without_components__equal_features__hamming__average","domain_diagnostic","morph_without_components","equal_features","hamming","average",8,8,0.423148377542872,0.282609010199607
"morph_without_components__equal_features__jaccard__pam","domain_diagnostic","morph_without_components","equal_features","jaccard","pam",2,8,0.322025624276767,0.564825417741791
"morph_without_components__equal_features__jaccard__pam","domain_diagnostic","morph_without_components","equal_features","jaccard","pam",3,8,0.34290587888685,0.316558387130955
"morph_without_components__equal_features__jaccard__pam","domain_diagnostic","morph_without_components","equal_features","jaccard","pam",4,8,0.346787719832742,0.3566987406322
"morph_without_components__equal_features__jaccard__pam","domain_diagnostic","morph_without_components","equal_features","jaccard","pam",5,8,0.31820000000754,0.244416058077308
"morph_without_components__equal_features__jaccard__pam","domain_diagnostic","morph_without_components","equal_features","jaccard","pam",6,8,0.374859452331432,0.246155063359307
"morph_without_components__equal_features__jaccard__pam","domain_diagnostic","morph_without_components","equal_features","jaccard","pam",7,8,0.384117016131798,0.227101944398429
"morph_without_components__equal_features__jaccard__pam","domain_diagnostic","morph_without_components","equal_features","jaccard","pam",8,8,0.408742887783455,0.217733134842146
"morph_without_components__equal_features__jaccard__average","domain_diagnostic","morph_without_components","equal_features","jaccard","average",2,8,0.265023480001102,-0.0015884264802913
"morph_without_components__equal_features__jaccard__average","domain_diagnostic","morph_without_components","equal_features","jaccard","average",3,8,0.263415752970957,-0.00391976471777313
"morph_without_components__equal_features__jaccard__average","domain_diagnostic","morph_without_components","equal_features","jaccard","average",4,8,0.327058615942121,0.61959276659973
"morph_without_components__equal_features__jaccard__average","domain_diagnostic","morph_without_components","equal_features","jaccard","average",5,8,0.318448163799998,0.574628097645292
"morph_without_components__equal_features__jaccard__average","domain_diagnostic","morph_without_components","equal_features","jaccard","average",6,8,0.386192234435221,0.437208872363942
"morph_without_components__equal_features__jaccard__average","domain_diagnostic","morph_without_components","equal_features","jaccard","average",7,8,0.368390671315899,0.437130444880762
"morph_without_components__equal_features__jaccard__average","domain_diagnostic","morph_without_components","equal_features","jaccard","average",8,8,0.399997328357704,0.389297142701199
"morph_without_components__idf_presence__jaccard__pam","domain_diagnostic","morph_without_components","idf_presence","jaccard","pam",2,8,0.272819909090573,0.383914341889392
"morph_without_components__idf_presence__jaccard__pam","domain_diagnostic","morph_without_components","idf_presence","jaccard","pam",3,8,0.328703572667241,0.3498243470035
"morph_without_components__idf_presence__jaccard__pam","domain_diagnostic","morph_without_components","idf_presence","jaccard","pam",4,8,0.33007284105911,0.288677593668019
"morph_without_components__idf_presence__jaccard__pam","domain_diagnostic","morph_without_components","idf_presence","jaccard","pam",5,8,0.397493803028023,0.265645065971127
"morph_without_components__idf_presence__jaccard__pam","domain_diagnostic","morph_without_components","idf_presence","jaccard","pam",6,8,0.365536553297866,0.180232567140564
"morph_without_components__idf_presence__jaccard__pam","domain_diagnostic","morph_without_components","idf_presence","jaccard","pam",7,8,0.386048997555581,0.163516528834461
"morph_without_components__idf_presence__jaccard__pam","domain_diagnostic","morph_without_components","idf_presence","jaccard","pam",8,8,0.432738787766493,0.147297297024324
"morph_without_components__idf_presence__jaccard__average","domain_diagnostic","morph_without_components","idf_presence","jaccard","average",2,8,0.222635613216856,-0.0015884264802913
"morph_without_components__idf_presence__jaccard__average","domain_diagnostic","morph_without_components","idf_presence","jaccard","average",3,8,0.294898136879927,0.667415297201279
"morph_without_components__idf_presence__jaccard__average","domain_diagnostic","morph_without_components","idf_presence","jaccard","average",4,8,0.330968257250373,0.530806575062937
"morph_without_components__idf_presence__jaccard__average","domain_diagnostic","morph_without_components","idf_presence","jaccard","average",5,8,0.345283420370691,0.522321544965769
"morph_without_components__idf_presence__jaccard__average","domain_diagnostic","morph_without_components","idf_presence","jaccard","average",6,8,0.309112802398398,0.533692731791642
"morph_without_components__idf_presence__jaccard__average","domain_diagnostic","morph_without_components","idf_presence","jaccard","average",7,8,0.39222459760769,0.424537679213859
"morph_without_components__idf_presence__jaccard__average","domain_diagnostic","morph_without_components","idf_presence","jaccard","average",8,8,0.394113820587465,0.324016918327081
"phon_only__equal_features__sqrt_hamming__pam","domain_diagnostic","phon_only","equal_features","sqrt_hamming","pam",2,6,0.740157094207369,0.237788234678377
"phon_only__equal_features__sqrt_hamming__pam","domain_diagnostic","phon_only","equal_features","sqrt_hamming","pam",3,6,0.806882348293547,0.225755830557037
"phon_only__equal_features__sqrt_hamming__pam","domain_diagnostic","phon_only","equal_features","sqrt_hamming","pam",4,6,0.891123415358309,0.216604454691427
"phon_only__equal_features__sqrt_hamming__pam","domain_diagnostic","phon_only","equal_features","sqrt_hamming","pam",5,6,0.985507246376812,0.240998054376102
"phon_only__equal_features__sqrt_hamming__pam","domain_diagnostic","phon_only","equal_features","sqrt_hamming","pam",6,6,0.992753623188406,0.240569587742293
"phon_only__equal_features__sqrt_hamming__average","domain_diagnostic","phon_only","equal_features","sqrt_hamming","average",2,6,0.733771666323941,0.252413533231221
"phon_only__equal_features__sqrt_hamming__average","domain_diagnostic","phon_only","equal_features","sqrt_hamming","average",3,6,0.811448964114685,0.229063254546194
"phon_only__equal_features__sqrt_hamming__average","domain_diagnostic","phon_only","equal_features","sqrt_hamming","average",4,6,0.813966064486163,0.228635017885086
"phon_only__equal_features__sqrt_hamming__average","domain_diagnostic","phon_only","equal_features","sqrt_hamming","average",5,6,0.898143624816805,0.216176032611314
"phon_only__equal_features__sqrt_hamming__average","domain_diagnostic","phon_only","equal_features","sqrt_hamming","average",6,6,0.992753623188406,0.240569587742293
"phon_only__equal_features__hamming__pam","domain_diagnostic","phon_only","equal_features","hamming","pam",2,6,0.787199180403461,0.237788234678377
"phon_only__equal_features__hamming__pam","domain_diagnostic","phon_only","equal_features","hamming","pam",3,6,0.817878315364579,0.225755830557037
"phon_only__equal_features__hamming__pam","domain_diagnostic","phon_only","equal_features","hamming","pam",4,6,0.891420182414295,0.216604454691427
"phon_only__equal_features__hamming__pam","domain_diagnostic","phon_only","equal_features","hamming","pam",5,6,0.985507246376812,0.240998054376102
"phon_only__equal_features__hamming__pam","domain_diagnostic","phon_only","equal_features","hamming","pam",6,6,0.992753623188406,0.240569587742293
"phon_only__equal_features__hamming__average","domain_diagnostic","phon_only","equal_features","hamming","average",2,6,0.775534507807383,0.252413533231221
"phon_only__equal_features__hamming__average","domain_diagnostic","phon_only","equal_features","hamming","average",3,6,0.837723783358384,0.229063254546194
"phon_only__equal_features__hamming__average","domain_diagnostic","phon_only","equal_features","hamming","average",4,6,0.834247058204563,0.228635017885086
"phon_only__equal_features__hamming__average","domain_diagnostic","phon_only","equal_features","hamming","average",5,6,0.898143624816805,0.216176032611314
"phon_only__equal_features__hamming__average","domain_diagnostic","phon_only","equal_features","hamming","average",6,6,0.992753623188406,0.240569587742293
"phon_only__equal_features__jaccard__pam","domain_diagnostic","phon_only","equal_features","jaccard","pam",2,6,0.735425077273914,0.237788234678377
"phon_only__equal_features__jaccard__pam","domain_diagnostic","phon_only","equal_features","jaccard","pam",3,6,0.852427915370241,0.233732136111405
"phon_only__equal_features__jaccard__pam","domain_diagnostic","phon_only","equal_features","jaccard","pam",4,6,0.941576086956522,0.242312302056832
"phon_only__equal_features__jaccard__pam","domain_diagnostic","phon_only","equal_features","jaccard","pam",5,6,0.989130434782609,0.240998054376102
"phon_only__equal_features__jaccard__pam","domain_diagnostic","phon_only","equal_features","jaccard","pam",6,6,0.992753623188406,0.240569587742293
"phon_only__equal_features__jaccard__average","domain_diagnostic","phon_only","equal_features","jaccard","average",2,6,0.789810341742709,0.251977752107056
"phon_only__equal_features__jaccard__average","domain_diagnostic","phon_only","equal_features","jaccard","average",3,6,0.862698997216015,0.27330620984493
"phon_only__equal_features__jaccard__average","domain_diagnostic","phon_only","equal_features","jaccard","average",4,6,0.941576086956522,0.242312302056832
"phon_only__equal_features__jaccard__average","domain_diagnostic","phon_only","equal_features","jaccard","average",5,6,0.945199275362319,0.241883868988264
"phon_only__equal_features__jaccard__average","domain_diagnostic","phon_only","equal_features","jaccard","average",6,6,0.992753623188406,0.240569587742293
"phon_only__idf_presence__jaccard__pam","domain_diagnostic","phon_only","idf_presence","jaccard","pam",2,6,0.716330484205513,0.237788234678377
"phon_only__idf_presence__jaccard__pam","domain_diagnostic","phon_only","idf_presence","jaccard","pam",3,6,0.869725278804544,0.233732136111405
"phon_only__idf_presence__jaccard__pam","domain_diagnostic","phon_only","idf_presence","jaccard","pam",4,6,0.963921928817037,0.242312302056832
"phon_only__idf_presence__jaccard__pam","domain_diagnostic","phon_only","idf_presence","jaccard","pam",5,6,0.994451661899663,0.240998054376102
"phon_only__idf_presence__jaccard__pam","domain_diagnostic","phon_only","idf_presence","jaccard","pam",6,6,0.992753623188406,0.240569587742293
"phon_only__idf_presence__jaccard__average","domain_diagnostic","phon_only","idf_presence","jaccard","average",2,6,0.780824251526543,0.251977752107056
"phon_only__idf_presence__jaccard__average","domain_diagnostic","phon_only","idf_presence","jaccard","average",3,6,0.859305916759583,0.27330620984493
"phon_only__idf_presence__jaccard__average","domain_diagnostic","phon_only","idf_presence","jaccard","average",4,6,0.963921928817037,0.242312302056832
"phon_only__idf_presence__jaccard__average","domain_diagnostic","phon_only","idf_presence","jaccard","average",5,6,0.994451661899663,0.240998054376102
"phon_only__idf_presence__jaccard__average","domain_diagnostic","phon_only","idf_presence","jaccard","average",6,6,0.992753623188406,0.240569587742293
"sem_only__equal_features__sqrt_hamming__pam","domain_diagnostic","sem_only","equal_features","sqrt_hamming","pam",2,8,0.140011067113542,0.331358523159413
"sem_only__equal_features__sqrt_hamming__pam","domain_diagnostic","sem_only","equal_features","sqrt_hamming","pam",3,8,0.141427387805957,0.465911887668411
"sem_only__equal_features__sqrt_hamming__pam","domain_diagnostic","sem_only","equal_features","sqrt_hamming","pam",4,8,0.144944380667335,0.269329238425628
"sem_only__equal_features__sqrt_hamming__pam","domain_diagnostic","sem_only","equal_features","sqrt_hamming","pam",5,8,0.180533168095996,0.260590611648827
"sem_only__equal_features__sqrt_hamming__pam","domain_diagnostic","sem_only","equal_features","sqrt_hamming","pam",6,8,0.186227277966287,0.264545653351601
"sem_only__equal_features__sqrt_hamming__pam","domain_diagnostic","sem_only","equal_features","sqrt_hamming","pam",7,8,0.204841218947783,0.27590480426132
"sem_only__equal_features__sqrt_hamming__pam","domain_diagnostic","sem_only","equal_features","sqrt_hamming","pam",8,8,0.208087596241551,0.188829657751919
"sem_only__equal_features__sqrt_hamming__average","domain_diagnostic","sem_only","equal_features","sqrt_hamming","average",2,8,0.143012603041473,0.0562692267508677
"sem_only__equal_features__sqrt_hamming__average","domain_diagnostic","sem_only","equal_features","sqrt_hamming","average",3,8,0.181257590330864,0.527877570350871
"sem_only__equal_features__sqrt_hamming__average","domain_diagnostic","sem_only","equal_features","sqrt_hamming","average",4,8,0.178398737571836,0.42388463711187
"sem_only__equal_features__sqrt_hamming__average","domain_diagnostic","sem_only","equal_features","sqrt_hamming","average",5,8,0.180681159874017,0.431845074969636
"sem_only__equal_features__sqrt_hamming__average","domain_diagnostic","sem_only","equal_features","sqrt_hamming","average",6,8,0.189096481707243,0.304719559704286
"sem_only__equal_features__sqrt_hamming__average","domain_diagnostic","sem_only","equal_features","sqrt_hamming","average",7,8,0.186450399432817,0.276421502086408
"sem_only__equal_features__sqrt_hamming__average","domain_diagnostic","sem_only","equal_features","sqrt_hamming","average",8,8,0.200108751582086,0.19802872974364
"sem_only__equal_features__hamming__pam","domain_diagnostic","sem_only","equal_features","hamming","pam",2,8,0.23602738637281,0.366049191366264
"sem_only__equal_features__hamming__pam","domain_diagnostic","sem_only","equal_features","hamming","pam",3,8,0.227321674727572,0.465911887668411
"sem_only__equal_features__hamming__pam","domain_diagnostic","sem_only","equal_features","hamming","pam",4,8,0.25025202719776,0.314894134972248
"sem_only__equal_features__hamming__pam","domain_diagnostic","sem_only","equal_features","hamming","pam",5,8,0.263922343335918,0.31748050209892
"sem_only__equal_features__hamming__pam","domain_diagnostic","sem_only","equal_features","hamming","pam",6,8,0.302020209187623,0.252137653270564
"sem_only__equal_features__hamming__pam","domain_diagnostic","sem_only","equal_features","hamming","pam",7,8,0.29986609632337,0.208852261974928
"sem_only__equal_features__hamming__pam","domain_diagnostic","sem_only","equal_features","hamming","pam",8,8,0.308004698058253,0.188829657751919
"sem_only__equal_features__hamming__average","domain_diagnostic","sem_only","equal_features","hamming","average",2,8,0.222192412332927,0.0562692267508677
"sem_only__equal_features__hamming__average","domain_diagnostic","sem_only","equal_features","hamming","average",3,8,0.29105722360895,0.527877570350871
"sem_only__equal_features__hamming__average","domain_diagnostic","sem_only","equal_features","hamming","average",4,8,0.283643631017719,0.441294507598969
"sem_only__equal_features__hamming__average","domain_diagnostic","sem_only","equal_features","hamming","average",5,8,0.274969477258577,0.449263549470949
"sem_only__equal_features__hamming__average","domain_diagnostic","sem_only","equal_features","hamming","average",6,8,0.291920759713234,0.312378124125433
"sem_only__equal_features__hamming__average","domain_diagnostic","sem_only","equal_features","hamming","average",7,8,0.293929573340961,0.275996162700528
"sem_only__equal_features__hamming__average","domain_diagnostic","sem_only","equal_features","hamming","average",8,8,0.312466366729994,0.197603073663396
"sem_only__equal_features__jaccard__pam","domain_diagnostic","sem_only","equal_features","jaccard","pam",2,8,0.197442382074984,0.656186540594849
"sem_only__equal_features__jaccard__pam","domain_diagnostic","sem_only","equal_features","jaccard","pam",3,8,0.203187980573261,0.352779687112128
"sem_only__equal_features__jaccard__pam","domain_diagnostic","sem_only","equal_features","jaccard","pam",4,8,0.180979386854963,0.270693449856383
"sem_only__equal_features__jaccard__pam","domain_diagnostic","sem_only","equal_features","jaccard","pam",5,8,0.20951180934144,0.258166350100426
"sem_only__equal_features__jaccard__pam","domain_diagnostic","sem_only","equal_features","jaccard","pam",6,8,0.207777704066002,0.201356398752807
"sem_only__equal_features__jaccard__pam","domain_diagnostic","sem_only","equal_features","jaccard","pam",7,8,0.227591831506442,0.182605409156023
"sem_only__equal_features__jaccard__pam","domain_diagnostic","sem_only","equal_features","jaccard","pam",8,8,0.255715040411511,0.194375819065091
"sem_only__equal_features__jaccard__average","domain_diagnostic","sem_only","equal_features","jaccard","average",2,8,0.242003684889456,0.00399148870714579
"sem_only__equal_features__jaccard__average","domain_diagnostic","sem_only","equal_features","jaccard","average",3,8,0.222575081409393,-0.00150389677519535
"sem_only__equal_features__jaccard__average","domain_diagnostic","sem_only","equal_features","jaccard","average",4,8,0.217507889955153,0.63321831605798
"sem_only__equal_features__jaccard__average","domain_diagnostic","sem_only","equal_features","jaccard","average",5,8,0.196821035027147,0.621135376505797
"sem_only__equal_features__jaccard__average","domain_diagnostic","sem_only","equal_features","jaccard","average",6,8,0.198000551118747,0.610198498037808
"sem_only__equal_features__jaccard__average","domain_diagnostic","sem_only","equal_features","jaccard","average",7,8,0.199166780693731,0.555044518393272
"sem_only__equal_features__jaccard__average","domain_diagnostic","sem_only","equal_features","jaccard","average",8,8,0.193653037944363,0.555465872870728
"sem_only__idf_presence__jaccard__pam","domain_diagnostic","sem_only","idf_presence","jaccard","pam",2,8,0.139109494288179,0.402289564535318
"sem_only__idf_presence__jaccard__pam","domain_diagnostic","sem_only","idf_presence","jaccard","pam",3,8,0.176286199489287,0.326020808236034
"sem_only__idf_presence__jaccard__pam","domain_diagnostic","sem_only","idf_presence","jaccard","pam",4,8,0.200452694675368,0.277311141783079
"sem_only__idf_presence__jaccard__pam","domain_diagnostic","sem_only","idf_presence","jaccard","pam",5,8,0.194145916313244,0.219767126761376
"sem_only__idf_presence__jaccard__pam","domain_diagnostic","sem_only","idf_presence","jaccard","pam",6,8,0.210155012404136,0.169790720362523
"sem_only__idf_presence__jaccard__pam","domain_diagnostic","sem_only","idf_presence","jaccard","pam",7,8,0.219669464122356,0.10669311255576
"sem_only__idf_presence__jaccard__pam","domain_diagnostic","sem_only","idf_presence","jaccard","pam",8,8,0.215565481819082,0.0810841305560388
"sem_only__idf_presence__jaccard__average","domain_diagnostic","sem_only","idf_presence","jaccard","average",2,8,0.164382668335997,0.00399148870714579
"sem_only__idf_presence__jaccard__average","domain_diagnostic","sem_only","idf_presence","jaccard","average",3,8,0.140631021140505,0.00198316544016421
"sem_only__idf_presence__jaccard__average","domain_diagnostic","sem_only","idf_presence","jaccard","average",4,8,0.151738471811636,0.307753345622845
"sem_only__idf_presence__jaccard__average","domain_diagnostic","sem_only","idf_presence","jaccard","average",5,8,0.161567303420518,0.254104963043992
"sem_only__idf_presence__jaccard__average","domain_diagnostic","sem_only","idf_presence","jaccard","average",6,8,0.214983530701648,0.276758737642944
"sem_only__idf_presence__jaccard__average","domain_diagnostic","sem_only","idf_presence","jaccard","average",7,8,0.224902664382528,0.229148176221923
"sem_only__idf_presence__jaccard__average","domain_diagnostic","sem_only","idf_presence","jaccard","average",8,8,0.229954650793629,0.228697407811376
"synt_only__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_only","equal_features","sqrt_hamming","pam",2,8,0.11167908098744,-0.00350316226258585
"synt_only__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_only","equal_features","sqrt_hamming","pam",3,8,0.121063467238799,0.0131899771815302
"synt_only__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_only","equal_features","sqrt_hamming","pam",4,8,0.141255327269116,0.229291711195293
"synt_only__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_only","equal_features","sqrt_hamming","pam",5,8,0.150709289139361,0.228929627750352
"synt_only__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_only","equal_features","sqrt_hamming","pam",6,8,0.188300177074799,0.228857938403687
"synt_only__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_only","equal_features","sqrt_hamming","pam",7,8,0.210435873975411,0.183482465100137
"synt_only__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_only","equal_features","sqrt_hamming","pam",8,8,0.238215164355351,0.153254873855547
"synt_only__equal_features__sqrt_hamming__average","domain_diagnostic","synt_only","equal_features","sqrt_hamming","average",2,8,0.221379337203328,0.0213883112025653
"synt_only__equal_features__sqrt_hamming__average","domain_diagnostic","synt_only","equal_features","sqrt_hamming","average",3,8,0.184301097338136,0.0720853165070847
"synt_only__equal_features__sqrt_hamming__average","domain_diagnostic","synt_only","equal_features","sqrt_hamming","average",4,8,0.133725463330568,0.0798011672630732
"synt_only__equal_features__sqrt_hamming__average","domain_diagnostic","synt_only","equal_features","sqrt_hamming","average",5,8,0.139333996891919,0.0471100251197289
"synt_only__equal_features__sqrt_hamming__average","domain_diagnostic","synt_only","equal_features","sqrt_hamming","average",6,8,0.172940505023639,0.0810702744082948
"synt_only__equal_features__sqrt_hamming__average","domain_diagnostic","synt_only","equal_features","sqrt_hamming","average",7,8,0.17422265331288,0.0751161177724046
"synt_only__equal_features__sqrt_hamming__average","domain_diagnostic","synt_only","equal_features","sqrt_hamming","average",8,8,0.165760423644453,0.0746877406722418
"synt_only__equal_features__hamming__pam","domain_diagnostic","synt_only","equal_features","hamming","pam",2,8,0.184963143072919,-0.0065529779206655
"synt_only__equal_features__hamming__pam","domain_diagnostic","synt_only","equal_features","hamming","pam",3,8,0.254010117361988,0.151141811627609
